,Answer_ID,Bias
328,2,0.023590087890625
329,2,4.392862319946289e-05
330,1,0.032684326171875
331,3,0.0243682861328125
332,4,0.001735687255859375
333,1,0.016510009765625
334,2,0.059600830078125
335,3,0.0869140625
336,2,0.07049560546875
337,2,0.0413818359375
338,2,0.01517486572265625
339,4,0.0005216598510742188
340,3,0.055084228515625
341,3,5.543231964111328e-05
342,4,0.03118896484375
343,2,0.061614990234375
344,1,0.0005927085876464844
345,3,0.05731201171875
346,4,0.027679443359375
347,4,0.027587890625
348,2,0.11370849609375
349,1,0.02325439453125
350,4,0.03253173828125
351,1,0.09210205078125
352,1,0.0235748291015625
353,3,0.0188446044921875
354,4,0.045013427734375
355,2,0.06475830078125
356,1,0.09075927734375
357,1,0.0005960464477539062
358,2,0.0113372802734375
359,4,0.05029296875
360,1,0.10809326171875
361,1,0.00011152029037475586
362,2,0.05877685546875
363,1,0.0173797607421875
364,1,0.052520751953125
365,1,9.417533874511719e-06
366,2,0.060577392578125
367,2,0.0005621910095214844
368,2,0.002391815185546875
369,1,1.728534698486328e-05
370,1,0.11639404296875
371,2,0.04534912109375
372,4,0.009765625
373,1,0.047210693359375
374,3,0.0249176025390625
375,3,0.038726806640625
376,3,0.009063720703125
377,4,0.0058746337890625
378,3,3.135204315185547e-05
379,1,0.038055419921875
380,2,0.004467010498046875
381,1,0.06494140625
382,3,0.0206298828125
383,1,0.022857666015625
384,1,0.03570556640625
385,2,0.0160064697265625
386,3,9.769201278686523e-05
387,4,0.083740234375
388,3,0.128662109375
389,1,0.00975799560546875
390,3,0.0012292861938476562
391,3,0.016510009765625
392,4,0.0290069580078125
393,2,0.04351806640625
394,1,0.01476287841796875
395,1,0.020843505859375
396,2,0.0128173828125
397,4,0.021209716796875
398,2,0.02154541015625
399,4,0.0206298828125
400,1,0.006046295166015625
401,3,0.03607177734375
402,2,0.054412841796875
403,3,0.0011844635009765625
404,3,0.05621337890625
405,3,0.0268096923828125
406,1,0.0184326171875
407,3,0.00408172607421875
408,4,0.054229736328125
409,1,0.00013816356658935547
410,1,0.033843994140625
411,2,0.045440673828125
412,3,0.038543701171875
413,2,0.01078033447265625
414,2,0.022247314453125
415,4,0.02325439453125
416,4,0.0027065277099609375
417,4,0.043670654296875
418,2,0.0704345703125
419,2,0.00982666015625
420,3,0.01129913330078125
421,3,0.017822265625
422,1,0.04095458984375
423,4,0.038818359375
424,2,0.0341796875
425,4,0.0008645057678222656
426,1,0.0093536376953125
427,1,0.07525634765625
428,4,0.016571044921875
429,4,0.04150390625
430,4,0.050018310546875
431,3,0.013946533203125
432,1,0.0635986328125
433,1,0.042999267578125
434,4,0.048797607421875
435,2,0.0279083251953125
436,1,0.00029778480529785156
437,4,0.00433349609375
438,2,0.00670623779296875
439,2,0.047607421875
440,3,0.04791259765625
441,4,0.03948974609375
442,1,0.01305389404296875
443,2,0.030059814453125
444,1,1.2755393981933594e-05
445,1,0.040924072265625
446,1,0.016387939453125
447,3,0.004497528076171875
448,1,0.007511138916015625
449,3,0.0638427734375
450,2,0.004852294921875
451,2,3.337860107421875e-06
452,2,0.07757568359375
453,3,0.0132598876953125
454,3,0.0066680908203125
455,4,0.035552978515625
456,1,0.020233154296875
457,4,0.03094482421875
458,2,0.021820068359375
459,1,0.03155517578125
460,1,3.695487976074219e-05
461,1,0.0311737060546875
462,1,0.0450439453125
463,3,5.7220458984375e-05
464,4,0.0009031295776367188
465,3,0.045379638671875
466,2,0.00013208389282226562
467,1,0.031402587890625
468,2,0.048248291015625
469,4,0.05450439453125
470,1,4.3392181396484375e-05
471,4,0.0029392242431640625
472,4,7.206201553344727e-05
473,3,0.0279083251953125
474,1,0.0272674560546875
475,1,0.0006313323974609375
476,4,0.053802490234375
477,1,0.04766845703125
478,4,0.03656005859375
479,1,0.03143310546875
480,1,0.00010579824447631836
481,2,0.0718994140625
482,2,0.04248046875
483,1,0.0005426406860351562
484,4,0.0167083740234375
485,1,0.00019288063049316406
486,3,0.007183074951171875
487,1,0.049346923828125
488,2,0.059783935546875
489,1,3.987550735473633e-05
490,3,0.047088623046875
491,2,0.0268096923828125
492,4,0.00951385498046875
493,1,0.024078369140625
494,2,0.0411376953125
495,2,0.0210418701171875
496,2,0.0205078125
497,4,0.01277923583984375
498,1,5.84721565246582e-05
499,3,0.02154541015625
500,3,0.06280517578125
501,3,0.06292724609375
502,4,0.042877197265625
503,4,0.00887298583984375
504,2,0.00116729736328125
505,3,0.0225372314453125
506,4,0.0215301513671875
507,2,0.019195556640625
508,2,0.0016698837280273438
509,1,0.047393798828125
510,2,0.0311126708984375
511,2,0.0053863525390625
512,1,0.041534423828125
513,1,0.01617431640625
514,4,0.0007891654968261719
515,1,0.00463104248046875
516,3,4.458427429199219e-05
517,1,0.07720947265625
518,2,7.063150405883789e-05
519,4,0.037628173828125
520,4,0.0152435302734375
521,4,0.007122039794921875
522,4,3.826618194580078e-05
523,1,0.056640625
524,2,0.017242431640625
525,3,0.03753662109375
526,4,0.0140228271484375
527,4,0.00922393798828125
528,4,0.0164031982421875
529,4,0.0006875991821289062
530,1,1.9848346710205078e-05
531,1,0.00011199712753295898
532,2,0.0199432373046875
533,4,0.0284423828125
534,1,5.507469177246094e-05
535,1,0.06732177734375
536,4,3.606081008911133e-05
537,1,0.11798095703125
538,1,0.0618896484375
539,2,0.088134765625
540,3,0.015106201171875
541,4,0.03240966796875
542,1,0.0001042485237121582
543,1,0.047882080078125
544,2,0.0694580078125
545,1,0.03125
546,2,0.005580902099609375
547,2,0.004283905029296875
548,3,0.06158447265625
549,3,0.0386962890625
550,1,0.027740478515625
551,2,8.440017700195312e-05
552,3,0.0007948875427246094
553,2,0.0303497314453125
554,4,0.0245819091796875
555,1,0.0003314018249511719
556,3,0.055419921875
557,1,0.01314544677734375
558,1,0.0081329345703125
559,1,0.059661865234375
560,3,0.0007686614990234375
561,1,0.01041412353515625
562,3,0.002178192138671875
563,3,0.00022912025451660156
564,4,0.0193939208984375
565,2,0.028656005859375
566,1,0.00015044212341308594
567,2,0.061065673828125
568,4,0.0292205810546875
569,3,0.01934814453125
570,4,0.044189453125
571,1,0.031707763671875
572,4,0.0462646484375
573,2,0.0041656494140625
574,4,0.002834320068359375
575,1,0.0012254714965820312
576,2,0.0180511474609375
577,3,0.048248291015625
578,2,0.0006365776062011719
579,2,0.07940673828125
580,1,0.078125
581,1,0.0253143310546875
582,4,0.0682373046875
583,4,0.01337432861328125
584,1,1.3828277587890625e-05
585,1,7.367134094238281e-05
586,3,0.002368927001953125
587,4,0.052215576171875
588,1,0.02691650390625
589,1,0.03912353515625
590,4,0.06787109375
591,2,0.00022470951080322266
592,1,0.053497314453125
593,3,0.01514434814453125
594,4,0.040008544921875
595,3,0.004802703857421875
596,1,0.0303497314453125
597,2,0.00017917156219482422
598,2,7.569789886474609e-06
599,2,0.061553955078125
600,2,0.0283203125
601,1,0.039886474609375
602,1,7.808208465576172e-06
603,3,0.005222320556640625
604,1,0.0008673667907714844
605,4,0.1064453125
606,1,0.0011072158813476562
607,1,0.0018606185913085938
608,3,0.003292083740234375
609,3,0.00830078125
610,4,0.01800537109375
611,2,0.065673828125
612,3,0.0257110595703125
613,1,0.0272369384765625
614,2,0.061431884765625
615,3,0.042388916015625
616,4,0.01116943359375
617,3,0.06280517578125
618,2,0.06976318359375
619,2,0.01218414306640625
620,2,2.855062484741211e-05
621,1,0.04754638671875
622,1,6.949901580810547e-05
623,4,0.0018863677978515625
624,1,0.053863525390625
625,1,0.01291656494140625
626,2,0.0229034423828125
627,2,0.02392578125
628,4,0.0008573532104492188
629,4,0.007534027099609375
630,1,0.016632080078125
631,2,0.00237274169921875
632,4,0.0123748779296875
633,4,0.01528167724609375
634,1,0.033966064453125
635,1,0.0018835067749023438
636,2,0.01364898681640625
637,3,0.00914764404296875
638,4,0.032135009765625
639,4,0.043121337890625
640,3,0.00360870361328125
641,2,0.00560760498046875
642,1,0.05938720703125
643,4,0.03851318359375
644,4,0.017974853515625
645,1,0.01788330078125
646,2,6.35385513305664e-05
647,4,0.055694580078125
648,1,0.055694580078125
649,3,0.034912109375
650,3,0.0016727447509765625
651,4,4.744529724121094e-05
652,2,0.00115203857421875
653,3,0.0294647216796875
654,1,0.03985595703125
655,2,0.0301361083984375
656,4,0.023834228515625
657,3,1.430511474609375e-05
658,1,0.045623779296875
659,1,0.00870513916015625
660,1,0.05426025390625
661,2,0.02294921875
662,1,0.0004494190216064453
663,2,0.0007843971252441406
664,4,0.00048828125
665,1,0.026824951171875
666,4,0.0885009765625
667,4,0.016204833984375
668,1,0.0004551410675048828
669,4,0.00013935565948486328
670,2,0.0198822021484375
671,2,0.03338623046875
672,1,0.053070068359375
673,1,0.00937652587890625
674,3,0.033538818359375
675,4,0.007305145263671875
676,1,0.025238037109375
677,4,0.02581787109375
678,1,0.03668212890625
679,2,0.0285186767578125
680,3,0.04248046875
681,4,0.00887298583984375
682,2,0.004131317138671875
683,1,0.026275634765625
684,2,0.03289794921875
685,3,0.03076171875
686,2,0.00812530517578125
687,2,0.09698486328125
688,4,4.661083221435547e-05
689,3,0.047576904296875
690,2,0.0013036727905273438
691,2,0.0001239776611328125
692,2,0.036102294921875
693,1,0.0166168212890625
694,2,0.031005859375
695,1,0.00020051002502441406
696,3,0.0003724098205566406
697,1,0.08148193359375
698,1,0.072265625
699,4,0.0133819580078125
700,4,0.0252532958984375
701,1,0.040435791015625
702,3,0.005340576171875
703,3,0.026947021484375
704,3,0.0160064697265625
705,1,5.3882598876953125e-05
706,3,0.046295166015625
707,2,0.0006947517395019531
708,2,0.07208251953125
709,1,0.051544189453125
710,2,0.039825439453125
711,3,4.017353057861328e-05
712,1,0.00506591796875
713,2,0.033843994140625
714,1,0.058563232421875
715,4,0.0140533447265625
716,2,0.000957489013671875
717,1,0.05438232421875
718,2,0.029571533203125
719,1,0.01198577880859375
720,4,0.0018510818481445312
721,1,0.059234619140625
722,3,0.00989532470703125
723,2,0.043487548828125
724,4,0.039886474609375
725,2,0.0648193359375
726,1,0.001209259033203125
727,1,0.045928955078125
728,2,5.459785461425781e-05
729,3,0.0022735595703125
730,4,3.427267074584961e-05
731,3,0.00022733211517333984
732,1,0.025360107421875
733,1,0.029022216796875
734,2,0.033660888671875
735,4,0.05328369140625
736,4,0.00022864341735839844
737,1,0.0667724609375
738,2,6.943941116333008e-05
739,1,0.0430908203125
740,1,0.0301055908203125
741,1,0.0003561973571777344
742,1,0.0114593505859375
743,2,0.045654296875
744,3,0.045196533203125
745,2,0.041351318359375
746,4,0.0151519775390625
747,3,0.017242431640625
748,1,0.0142669677734375
749,1,0.00019180774688720703
750,3,0.05328369140625
751,4,0.042266845703125
752,2,0.0633544921875
753,3,0.004184722900390625
754,1,0.0272674560546875
755,4,0.050323486328125
756,3,0.031158447265625
757,1,0.0002338886260986328
758,1,0.0084686279296875
759,1,0.007450103759765625
760,4,3.8623809814453125e-05
761,1,0.00982666015625
762,2,0.01096343994140625
763,3,0.027435302734375
764,2,0.002872467041015625
765,3,0.01629638671875
766,2,0.09674072265625
767,2,0.0236663818359375
768,3,0.0200347900390625
769,1,0.05419921875
770,2,0.06536865234375
771,2,0.027496337890625
772,3,0.05035400390625
773,3,0.00015974044799804688
774,1,0.04095458984375
775,2,0.03643798828125
776,4,0.019134521484375
777,2,0.055755615234375
778,4,0.00025725364685058594
779,2,0.001804351806640625
780,4,0.008148193359375
781,4,0.0033931732177734375
782,3,0.06512451171875
783,3,5.9723854064941406e-05
784,2,0.0316162109375
785,1,0.01532745361328125
786,1,0.055694580078125
787,2,0.0208587646484375
788,2,0.0246734619140625
789,3,0.00040411949157714844
790,1,0.02508544921875
791,3,0.09576416015625
792,1,0.0269317626953125
793,4,0.047943115234375
794,1,0.084228515625
795,4,0.048126220703125
796,2,0.0007581710815429688
797,2,0.00814056396484375
798,2,0.046630859375
799,1,0.006229400634765625
800,1,0.01319122314453125
801,3,4.589557647705078e-05
802,1,0.04779052734375
803,3,0.0618896484375
804,2,0.0216064453125
805,1,0.058685302734375
806,1,0.0007786750793457031
807,3,9.22083854675293e-05
808,2,0.0672607421875
809,1,0.0002963542938232422
810,1,0.0035266876220703125
811,1,0.045989990234375
812,1,0.006816864013671875
813,2,0.044036865234375
814,1,0.08746337890625
815,2,0.0269012451171875
816,3,0.0005674362182617188
817,4,0.0386962890625
818,1,0.0011959075927734375
819,2,0.0188446044921875
820,2,0.06982421875
821,2,0.055877685546875
822,2,0.0709228515625
823,4,0.035125732421875
824,3,0.013397216796875
825,3,0.07440185546875
826,2,0.08978271484375
827,1,0.0290679931640625
828,2,0.066162109375
829,1,0.010955810546875
830,3,8.416175842285156e-05
831,3,0.033935546875
832,4,0.0033435821533203125
833,1,0.041473388671875
834,2,0.022247314453125
835,1,0.0034046173095703125
836,1,0.0021839141845703125
837,1,0.02783203125
838,4,0.032928466796875
839,3,0.023895263671875
840,2,0.0595703125
841,1,0.041229248046875
842,4,0.0208282470703125
843,1,0.004695892333984375
844,3,0.0307464599609375
845,1,2.586841583251953e-05
846,2,0.07135009765625
847,2,0.0250091552734375
848,1,0.00026106834411621094
849,3,0.061309814453125
850,4,0.06756591796875
851,4,0.03912353515625
852,3,0.00026798248291015625
853,3,0.0168609619140625
854,3,0.050994873046875
855,1,0.05999755859375
856,1,0.0309295654296875
857,2,0.057952880859375
858,3,0.0003533363342285156
859,2,0.00013387203216552734
860,1,0.013427734375
861,4,0.0190582275390625
862,2,0.033111572265625
863,2,0.0328369140625
864,3,0.009033203125
865,3,0.0289764404296875
866,2,6.097555160522461e-05
867,1,0.03607177734375
868,3,0.00237274169921875
869,3,0.01495361328125
870,1,0.0281524658203125
871,1,0.01432037353515625
872,3,0.07318115234375
873,1,0.0787353515625
874,1,0.048248291015625
875,2,0.0033359527587890625
876,2,0.059814453125
877,4,0.01378631591796875
878,2,3.463029861450195e-05
879,1,0.043182373046875
880,4,0.0073394775390625
881,3,0.0006265640258789062
882,3,0.0406494140625
883,4,0.0010976791381835938
884,3,0.037933349609375
885,3,0.024139404296875
886,3,0.045989990234375
887,3,0.032012939453125
888,2,0.049102783203125
889,1,0.06378173828125
890,2,0.0181732177734375
891,4,0.0220489501953125
892,1,0.03411865234375
893,1,0.030242919921875
894,2,0.03790283203125
895,2,0.053009033203125
896,2,2.9146671295166016e-05
897,1,0.03472900390625
898,4,0.03717041015625
899,3,0.0013885498046875
900,2,0.0050506591796875
901,1,0.017913818359375
902,1,0.0008983612060546875
903,2,0.0633544921875
904,4,0.0186767578125
905,4,0.056884765625
906,1,0.00998687744140625
907,3,0.0654296875
908,1,0.07733154296875
909,1,0.0009832382202148438
910,2,0.022552490234375
911,1,0.001316070556640625
912,4,0.00383758544921875
913,2,0.033966064453125
914,3,0.0194091796875
915,4,0.0199737548828125
916,4,0.0428466796875
917,1,6.306171417236328e-05
918,3,0.0626220703125
919,3,0.0325927734375
920,1,0.00283050537109375
921,3,0.0594482421875
922,3,0.005542755126953125
923,3,0.00252532958984375
924,3,0.01334381103515625
925,1,0.02679443359375
926,1,0.0237274169921875
927,1,0.00038242340087890625
928,1,0.00019121170043945312
929,3,0.0004963874816894531
930,2,0.027587890625
931,3,0.07049560546875
932,4,0.08465576171875
933,3,0.0274505615234375
934,1,0.0007739067077636719
935,3,0.01396942138671875
936,2,0.0005006790161132812
937,4,0.055084228515625
938,2,0.0186004638671875
939,1,0.1015625
940,1,0.004505157470703125
941,3,0.031463623046875
942,3,0.10504150390625
943,4,0.03759765625
944,3,0.0120086669921875
945,2,0.01654052734375
946,2,0.01824951171875
947,4,0.006374359130859375
948,2,0.03466796875
949,3,0.060272216796875
950,4,0.050933837890625
951,1,0.06683349609375
952,1,0.035919189453125
953,4,0.0278167724609375
954,2,0.0246429443359375
955,2,0.02001953125
956,4,0.022613525390625
957,1,0.01434326171875
958,1,0.01153564453125
959,1,0.00017511844635009766
960,3,0.048004150390625
961,4,0.0579833984375
962,3,0.046905517578125
963,1,0.031158447265625
964,1,0.0556640625
965,2,0.0545654296875
966,2,0.0504150390625
967,1,0.0506591796875
968,1,0.0042266845703125
969,1,7.873773574829102e-05
970,4,0.005832672119140625
971,2,0.07318115234375
972,1,0.033843994140625
973,3,0.016387939453125
974,2,0.0477294921875
975,3,0.0003428459167480469
976,1,0.015869140625
977,2,0.01922607421875
978,4,0.0430908203125
979,3,0.0008983612060546875
980,2,0.0001443624496459961
981,1,0.005748748779296875
982,2,0.06805419921875
983,4,0.01534271240234375
984,1,0.01312255859375
985,3,0.05548095703125
986,2,0.0287628173828125
987,2,0.0261077880859375
988,2,0.0849609375
989,1,0.0012121200561523438
990,3,0.0135040283203125
991,2,0.042083740234375
992,1,0.039459228515625
993,4,0.004810333251953125
994,1,0.0264892578125
995,3,0.035858154296875
996,2,0.0272674560546875
997,1,0.067626953125
998,3,0.0249786376953125
999,2,0.036590576171875
1000,4,0.04876708984375
1001,3,0.029693603515625
1002,1,0.036834716796875
1003,3,0.0276947021484375
1004,1,0.0309906005859375
1005,1,0.047393798828125
1006,1,0.0090179443359375
1007,3,0.042572021484375
1008,3,0.002613067626953125
1009,3,0.0173492431640625
1010,2,0.05242919921875
1011,2,0.0489501953125
1012,3,0.06622314453125
1013,1,0.077392578125
1014,1,0.035430908203125
1015,1,0.0171661376953125
1016,1,0.08026123046875
1017,4,0.0134429931640625
1018,1,0.0239715576171875
1019,2,0.02801513671875
1020,3,3.4868717193603516e-05
1021,1,0.016387939453125
1022,4,0.0001671314239501953
1023,2,0.014801025390625
1024,4,0.0426025390625
1025,3,0.0194549560546875
1026,2,0.0001842975616455078
1027,1,0.06329345703125
1028,2,0.0221710205078125
1029,2,0.0225830078125
1030,1,0.0517578125
1031,1,9.083747863769531e-05
1032,2,0.04205322265625
1033,3,0.028594970703125
1034,1,0.055023193359375
1035,4,8.893013000488281e-05
1036,4,0.057342529296875
1037,4,0.0194549560546875
1038,4,0.0240631103515625
1039,3,0.039093017578125
1040,2,0.007221221923828125
1041,4,0.0150146484375
1042,2,0.022552490234375
1043,1,0.01824951171875
1044,3,0.0006384849548339844
1045,3,0.049957275390625
1046,4,0.0103912353515625
1047,3,0.0313720703125
1048,1,0.055450439453125
1049,3,0.0012378692626953125
1050,2,0.0273590087890625
1051,3,0.04351806640625
1052,3,0.01438140869140625
1053,3,0.0235748291015625
1054,4,0.04107666015625
1055,1,1.7523765563964844e-05
1056,3,0.034393310546875
1057,1,0.016510009765625
1058,2,6.42538070678711e-05
1059,1,0.052947998046875
1060,4,0.032257080078125
1061,2,0.052154541015625
1062,2,0.020233154296875
1063,4,0.05096435546875
1064,4,0.0306549072265625
1065,1,0.01397705078125
1066,4,0.0635986328125
1067,2,9.655952453613281e-05
1068,2,0.006351470947265625
1069,1,0.05792236328125
1070,3,0.0130767822265625
1071,1,0.035980224609375
1072,1,0.047210693359375
1073,3,0.058441162109375
1074,3,0.0321044921875
1075,2,0.0278167724609375
1076,3,0.014801025390625
1077,1,0.050323486328125
1078,4,0.007843017578125
1079,1,0.033203125
1080,1,0.052947998046875
1081,2,0.0228729248046875
1082,1,0.0748291015625
1083,2,0.01708984375
1084,1,0.0105438232421875
1085,1,7.992982864379883e-05
1086,4,2.396106719970703e-05
1087,1,0.00013720989227294922
1088,3,0.022979736328125
1089,1,0.0318603515625
1090,4,0.0313720703125
1091,1,0.1053466796875
1092,1,0.0242919921875
1093,2,0.0244293212890625
1094,3,0.023529052734375
1095,4,0.047088623046875
1096,3,0.045806884765625
1097,4,0.06536865234375
1098,1,0.020050048828125
1099,2,0.0565185546875
1100,2,0.04412841796875
1101,2,0.07867431640625
