Answer_ID,Bias
1,0.044342041015625
3,0.061553955078125
3,0.08807373046875
4,0.01197052001953125
1,0.024505615234375
1,0.0372314453125
3,0.053436279296875
3,0.0736083984375
1,0.0007476806640625
2,0.041778564453125
4,0.0268707275390625
1,0.00021064281463623047
2,0.059417724609375
2,0.0069732666015625
1,0.017578125
1,0.03814697265625
1,0.039337158203125
2,0.046844482421875
3,0.1380615234375
3,0.017333984375
3,0.0001569986343383789
4,0.023406982421875
1,0.027679443359375
3,0.0255126953125
2,0.011993408203125
2,0.09088134765625
4,0.03472900390625
3,0.03338623046875
1,0.0703125
1,0.0587158203125
3,0.0011072158813476562
2,0.058929443359375
4,0.0302734375
2,0.06414794921875
2,0.0113983154296875
3,0.056549072265625
1,0.00032591819763183594
4,0.060333251953125
2,0.057403564453125
3,0.01111602783203125
4,0.048736572265625
1,0.0001709461212158203
3,0.0704345703125
3,0.049346923828125
2,0.0643310546875
1,0.0667724609375
1,0.03277587890625
3,0.01381683349609375
3,0.03350830078125
1,0.0496826171875
2,0.04144287109375
1,0.016815185546875
4,0.01264190673828125
2,0.0015869140625
1,0.035888671875
2,0.044342041015625
3,0.03924560546875
2,0.050079345703125
1,8.106231689453125e-05
2,0.058135986328125
2,0.01568603515625
3,0.0079345703125
3,3.522634506225586e-05
3,0.01222991943359375
2,0.05963134765625
2,0.004093170166015625
4,0.03216552734375
4,0.0177001953125
4,0.038787841796875
3,0.020751953125
4,0.04840087890625
3,0.03369140625
3,0.04302978515625
3,0.016204833984375
3,0.004241943359375
4,0.027008056640625
1,8.863210678100586e-05
4,0.0233917236328125
3,0.050506591796875
3,0.062469482421875
1,0.0323486328125
2,0.036376953125
1,0.01334381103515625
1,7.134675979614258e-05
4,0.035797119140625
4,0.0263214111328125
3,0.052276611328125
4,0.0302886962890625
2,0.074951171875
3,0.03277587890625
3,7.50422477722168e-05
4,0.027740478515625
3,0.047027587890625
1,0.007770538330078125
4,0.06597900390625
3,0.0150909423828125
3,0.0010118484497070312
3,0.045196533203125
1,0.053192138671875
2,0.005847930908203125
1,0.039337158203125
1,0.03228759765625
2,5.644559860229492e-05
2,0.0251312255859375
2,0.0308685302734375
2,0.03680419921875
1,0.0379638671875
1,0.0006527900695800781
4,0.05279541015625
3,0.041107177734375
4,8.165836334228516e-05
4,0.0031261444091796875
2,0.0026378631591796875
4,0.039306640625
4,0.10693359375
1,0.003444671630859375
3,0.0826416015625
2,0.02374267578125
3,0.00021195411682128906
3,0.005985260009765625
3,0.0272674560546875
3,0.048614501953125
4,0.014892578125
2,0.0002073049545288086
3,0.00031828880310058594
4,0.00013184547424316406
3,0.0229949951171875
3,0.052459716796875
2,0.0002665519714355469
4,0.020660400390625
2,0.0011625289916992188
1,0.01568603515625
2,0.0161285400390625
2,0.027496337890625
2,0.0167999267578125
3,0.00040435791015625
2,0.0273590087890625
1,0.03253173828125
3,0.0265350341796875
2,0.05755615234375
1,0.0197296142578125
1,0.0003151893615722656
4,0.10595703125
4,0.040985107421875
1,0.00095367431640625
2,0.053375244140625
4,0.0186767578125
3,0.0015048980712890625
2,0.03509521484375
4,0.004608154296875
1,0.0008916854858398438
2,8.177757263183594e-05
1,0.01323699951171875
4,0.039825439453125
4,4.6312808990478516e-05
1,0.06756591796875
2,0.04656982421875
2,0.00628662109375
4,0.045684814453125
1,0.04571533203125
2,0.0008916854858398438
4,0.02593994140625
4,0.02764892578125
4,0.045654296875
2,0.02301025390625
1,0.013397216796875
1,0.07611083984375
3,6.109476089477539e-05
3,0.04583740234375
2,0.0071868896484375
4,0.04901123046875
3,0.1138916015625
2,0.033355712890625
4,0.0017518997192382812
1,0.00025725364685058594
2,0.00750732421875
2,0.022308349609375
1,0.046112060546875
2,0.023590087890625
2,4.392862319946289e-05
1,0.032684326171875
3,0.0243682861328125
4,0.001735687255859375
1,0.016510009765625
2,0.059600830078125
3,0.0869140625
2,0.07049560546875
2,0.0413818359375
2,0.01517486572265625
4,0.0005216598510742188
3,0.055084228515625
3,5.543231964111328e-05
4,0.03118896484375
2,0.061614990234375
1,0.0005927085876464844
3,0.05731201171875
4,0.027679443359375
4,0.027587890625
2,0.11370849609375
1,0.02325439453125
4,0.03253173828125
1,0.09210205078125
1,0.0235748291015625
3,0.0188446044921875
4,0.045013427734375
2,0.06475830078125
1,0.09075927734375
1,0.0005960464477539062
2,0.0113372802734375
4,0.05029296875
1,0.10809326171875
1,0.00011152029037475586
2,0.05877685546875
1,0.0173797607421875
1,0.052520751953125
1,9.417533874511719e-06
2,0.060577392578125
2,0.0005621910095214844
2,0.002391815185546875
1,1.728534698486328e-05
1,0.11639404296875
2,0.04534912109375
4,0.009765625
1,0.047210693359375
3,0.0249176025390625
3,0.038726806640625
3,0.009063720703125
4,0.0058746337890625
3,3.135204315185547e-05
1,0.038055419921875
2,0.004467010498046875
1,0.06494140625
3,0.0206298828125
1,0.022857666015625
1,0.03570556640625
2,0.0160064697265625
3,9.769201278686523e-05
4,0.083740234375
3,0.128662109375
1,0.00975799560546875
3,0.0012292861938476562
3,0.016510009765625
4,0.0290069580078125
2,0.04351806640625
1,0.01476287841796875
1,0.020843505859375
2,0.0128173828125
4,0.021209716796875
2,0.02154541015625
4,0.0206298828125
1,0.006046295166015625
3,0.03607177734375
2,0.054412841796875
3,0.0011844635009765625
3,0.05621337890625
3,0.0268096923828125
1,0.0184326171875
3,0.00408172607421875
4,0.054229736328125
1,0.00013816356658935547
1,0.033843994140625
2,0.045440673828125
3,0.038543701171875
2,0.01078033447265625
2,0.022247314453125
4,0.02325439453125
4,0.0027065277099609375
4,0.043670654296875
2,0.0704345703125
2,0.00982666015625
3,0.01129913330078125
3,0.017822265625
1,0.04095458984375
4,0.038818359375
2,0.0341796875
4,0.0008645057678222656
1,0.0093536376953125
1,0.07525634765625
4,0.016571044921875
4,0.04150390625
4,0.050018310546875
3,0.013946533203125
1,0.0635986328125
1,0.042999267578125
4,0.048797607421875
2,0.0279083251953125
1,0.00029778480529785156
4,0.00433349609375
2,0.00670623779296875
2,0.047607421875
3,0.04791259765625
4,0.03948974609375
1,0.01305389404296875
2,0.030059814453125
1,1.2755393981933594e-05
1,0.040924072265625
1,0.016387939453125
3,0.004497528076171875
1,0.007511138916015625
3,0.0638427734375
2,0.004852294921875
2,3.337860107421875e-06
2,0.07757568359375
3,0.0132598876953125
3,0.0066680908203125
4,0.035552978515625
1,0.020233154296875
4,0.03094482421875
2,0.021820068359375
1,0.03155517578125
1,3.695487976074219e-05
1,0.0311737060546875
1,0.0450439453125
3,5.7220458984375e-05
4,0.0009031295776367188
3,0.045379638671875
2,0.00013208389282226562
1,0.031402587890625
2,0.048248291015625
4,0.05450439453125
1,4.3392181396484375e-05
4,0.0029392242431640625
4,7.206201553344727e-05
3,0.0279083251953125
1,0.0272674560546875
1,0.0006313323974609375
4,0.053802490234375
1,0.04766845703125
4,0.03656005859375
1,0.03143310546875
1,0.00010579824447631836
2,0.0718994140625
2,0.04248046875
1,0.0005426406860351562
4,0.0167083740234375
1,0.00019288063049316406
3,0.007183074951171875
1,0.049346923828125
2,0.059783935546875
1,3.987550735473633e-05
3,0.047088623046875
2,0.0268096923828125
4,0.00951385498046875
1,0.024078369140625
2,0.0411376953125
2,0.0210418701171875
2,0.0205078125
4,0.01277923583984375
1,5.84721565246582e-05
3,0.02154541015625
3,0.06280517578125
3,0.06292724609375
4,0.042877197265625
4,0.00887298583984375
2,0.00116729736328125
3,0.0225372314453125
4,0.0215301513671875
2,0.019195556640625
2,0.0016698837280273438
1,0.047393798828125
2,0.0311126708984375
2,0.0053863525390625
1,0.041534423828125
1,0.01617431640625
4,0.0007891654968261719
1,0.00463104248046875
3,4.458427429199219e-05
1,0.07720947265625
2,7.063150405883789e-05
4,0.037628173828125
4,0.0152435302734375
4,0.007122039794921875
4,3.826618194580078e-05
1,0.056640625
2,0.017242431640625
3,0.03753662109375
4,0.0140228271484375
4,0.00922393798828125
4,0.0164031982421875
4,0.0006875991821289062
1,1.9848346710205078e-05
1,0.00011199712753295898
2,0.0199432373046875
4,0.0284423828125
1,5.507469177246094e-05
1,0.06732177734375
4,3.606081008911133e-05
1,0.11798095703125
1,0.0618896484375
2,0.088134765625
3,0.015106201171875
4,0.03240966796875
1,0.0001042485237121582
1,0.047882080078125
2,0.0694580078125
1,0.03125
2,0.005580902099609375
2,0.004283905029296875
3,0.06158447265625
3,0.0386962890625
1,0.027740478515625
2,8.440017700195312e-05
3,0.0007948875427246094
2,0.0303497314453125
4,0.0245819091796875
1,0.0003314018249511719
3,0.055419921875
1,0.01314544677734375
1,0.0081329345703125
1,0.059661865234375
3,0.0007686614990234375
1,0.01041412353515625
3,0.002178192138671875
3,0.00022912025451660156
4,0.0193939208984375
2,0.028656005859375
1,0.00015044212341308594
2,0.061065673828125
4,0.0292205810546875
3,0.01934814453125
4,0.044189453125
1,0.031707763671875
4,0.0462646484375
2,0.0041656494140625
4,0.002834320068359375
1,0.0012254714965820312
2,0.0180511474609375
3,0.048248291015625
2,0.0006365776062011719
2,0.07940673828125
1,0.078125
1,0.0253143310546875
4,0.0682373046875
4,0.01337432861328125
1,1.3828277587890625e-05
1,7.367134094238281e-05
3,0.002368927001953125
4,0.052215576171875
1,0.02691650390625
1,0.03912353515625
4,0.06787109375
2,0.00022470951080322266
1,0.053497314453125
3,0.01514434814453125
4,0.040008544921875
3,0.004802703857421875
1,0.0303497314453125
2,0.00017917156219482422
2,7.569789886474609e-06
2,0.061553955078125
2,0.0283203125
1,0.039886474609375
1,7.808208465576172e-06
3,0.005222320556640625
1,0.0008673667907714844
4,0.1064453125
1,0.0011072158813476562
1,0.0018606185913085938
3,0.003292083740234375
3,0.00830078125
4,0.01800537109375
2,0.065673828125
3,0.0257110595703125
1,0.0272369384765625
2,0.061431884765625
3,0.042388916015625
4,0.01116943359375
3,0.06280517578125
2,0.06976318359375
2,0.01218414306640625
2,2.855062484741211e-05
1,0.04754638671875
1,6.949901580810547e-05
4,0.0018863677978515625
1,0.053863525390625
1,0.01291656494140625
2,0.0229034423828125
2,0.02392578125
4,0.0008573532104492188
4,0.007534027099609375
1,0.016632080078125
2,0.00237274169921875
4,0.0123748779296875
4,0.01528167724609375
1,0.033966064453125
1,0.0018835067749023438
2,0.01364898681640625
3,0.00914764404296875
4,0.032135009765625
4,0.043121337890625
3,0.00360870361328125
2,0.00560760498046875
1,0.05938720703125
4,0.03851318359375
4,0.017974853515625
1,0.01788330078125
2,6.35385513305664e-05
4,0.055694580078125
1,0.055694580078125
3,0.034912109375
3,0.0016727447509765625
4,4.744529724121094e-05
2,0.00115203857421875
3,0.0294647216796875
1,0.03985595703125
2,0.0301361083984375
4,0.023834228515625
3,1.430511474609375e-05
1,0.045623779296875
1,0.00870513916015625
1,0.05426025390625
2,0.02294921875
1,0.0004494190216064453
2,0.0007843971252441406
4,0.00048828125
1,0.026824951171875
4,0.0885009765625
4,0.016204833984375
1,0.0004551410675048828
4,0.00013935565948486328
2,0.0198822021484375
2,0.03338623046875
1,0.053070068359375
1,0.00937652587890625
3,0.033538818359375
4,0.007305145263671875
1,0.025238037109375
4,0.02581787109375
1,0.03668212890625
2,0.0285186767578125
3,0.04248046875
4,0.00887298583984375
2,0.004131317138671875
1,0.026275634765625
2,0.03289794921875
3,0.03076171875
2,0.00812530517578125
2,0.09698486328125
4,4.661083221435547e-05
3,0.047576904296875
2,0.0013036727905273438
2,0.0001239776611328125
2,0.036102294921875
1,0.0166168212890625
2,0.031005859375
1,0.00020051002502441406
3,0.0003724098205566406
1,0.08148193359375
1,0.072265625
4,0.0133819580078125
4,0.0252532958984375
1,0.040435791015625
3,0.005340576171875
3,0.026947021484375
3,0.0160064697265625
1,5.3882598876953125e-05
3,0.046295166015625
2,0.0006947517395019531
2,0.07208251953125
1,0.051544189453125
2,0.039825439453125
3,4.017353057861328e-05
1,0.00506591796875
2,0.033843994140625
1,0.058563232421875
4,0.0140533447265625
2,0.000957489013671875
1,0.05438232421875
2,0.029571533203125
1,0.01198577880859375
4,0.0018510818481445312
1,0.059234619140625
3,0.00989532470703125
2,0.043487548828125
4,0.039886474609375
2,0.0648193359375
1,0.001209259033203125
1,0.045928955078125
2,5.459785461425781e-05
3,0.0022735595703125
4,3.427267074584961e-05
3,0.00022733211517333984
1,0.025360107421875
1,0.029022216796875
2,0.033660888671875
4,0.05328369140625
4,0.00022864341735839844
1,0.0667724609375
2,6.943941116333008e-05
1,0.0430908203125
1,0.0301055908203125
1,0.0003561973571777344
1,0.0114593505859375
2,0.045654296875
3,0.045196533203125
2,0.041351318359375
4,0.0151519775390625
3,0.017242431640625
1,0.0142669677734375
1,0.00019180774688720703
3,0.05328369140625
4,0.042266845703125
2,0.0633544921875
3,0.004184722900390625
1,0.0272674560546875
4,0.050323486328125
3,0.031158447265625
1,0.0002338886260986328
1,0.0084686279296875
1,0.007450103759765625
4,3.8623809814453125e-05
1,0.00982666015625
2,0.01096343994140625
3,0.027435302734375
2,0.002872467041015625
3,0.01629638671875
2,0.09674072265625
2,0.0236663818359375
3,0.0200347900390625
1,0.05419921875
2,0.06536865234375
2,0.027496337890625
3,0.05035400390625
3,0.00015974044799804688
1,0.04095458984375
2,0.03643798828125
4,0.019134521484375
2,0.055755615234375
4,0.00025725364685058594
2,0.001804351806640625
4,0.008148193359375
4,0.0033931732177734375
3,0.06512451171875
3,5.9723854064941406e-05
2,0.0316162109375
1,0.01532745361328125
1,0.055694580078125
2,0.0208587646484375
2,0.0246734619140625
3,0.00040411949157714844
1,0.02508544921875
3,0.09576416015625
1,0.0269317626953125
4,0.047943115234375
1,0.084228515625
4,0.048126220703125
2,0.0007581710815429688
2,0.00814056396484375
2,0.046630859375
1,0.006229400634765625
1,0.01319122314453125
3,4.589557647705078e-05
1,0.04779052734375
3,0.0618896484375
2,0.0216064453125
1,0.058685302734375
1,0.0007786750793457031
3,9.22083854675293e-05
2,0.0672607421875
1,0.0002963542938232422
1,0.0035266876220703125
1,0.045989990234375
1,0.006816864013671875
2,0.044036865234375
1,0.08746337890625
2,0.0269012451171875
3,0.0005674362182617188
4,0.0386962890625
1,0.0011959075927734375
2,0.0188446044921875
2,0.06982421875
2,0.055877685546875
2,0.0709228515625
4,0.035125732421875
3,0.013397216796875
3,0.07440185546875
2,0.08978271484375
1,0.0290679931640625
2,0.066162109375
1,0.010955810546875
3,8.416175842285156e-05
3,0.033935546875
4,0.0033435821533203125
1,0.041473388671875
2,0.022247314453125
1,0.0034046173095703125
1,0.0021839141845703125
1,0.02783203125
4,0.032928466796875
3,0.023895263671875
2,0.0595703125
1,0.041229248046875
4,0.0208282470703125
1,0.004695892333984375
3,0.0307464599609375
1,2.586841583251953e-05
2,0.07135009765625
2,0.0250091552734375
1,0.00026106834411621094
3,0.061309814453125
4,0.06756591796875
4,0.03912353515625
3,0.00026798248291015625
3,0.0168609619140625
3,0.050994873046875
1,0.05999755859375
1,0.0309295654296875
2,0.057952880859375
3,0.0003533363342285156
2,0.00013387203216552734
1,0.013427734375
4,0.0190582275390625
2,0.033111572265625
2,0.0328369140625
3,0.009033203125
3,0.0289764404296875
2,6.097555160522461e-05
1,0.03607177734375
3,0.00237274169921875
3,0.01495361328125
1,0.0281524658203125
1,0.01432037353515625
3,0.07318115234375
1,0.0787353515625
1,0.048248291015625
2,0.0033359527587890625
2,0.059814453125
4,0.01378631591796875
2,3.463029861450195e-05
1,0.043182373046875
4,0.0073394775390625
3,0.0006265640258789062
3,0.0406494140625
4,0.0010976791381835938
3,0.037933349609375
3,0.024139404296875
3,0.045989990234375
3,0.032012939453125
2,0.049102783203125
1,0.06378173828125
2,0.0181732177734375
4,0.0220489501953125
1,0.03411865234375
1,0.030242919921875
2,0.03790283203125
2,0.053009033203125
2,2.9146671295166016e-05
1,0.03472900390625
4,0.03717041015625
3,0.0013885498046875
2,0.0050506591796875
1,0.017913818359375
1,0.0008983612060546875
2,0.0633544921875
4,0.0186767578125
4,0.056884765625
1,0.00998687744140625
3,0.0654296875
1,0.07733154296875
1,0.0009832382202148438
2,0.022552490234375
1,0.001316070556640625
4,0.00383758544921875
2,0.033966064453125
3,0.0194091796875
4,0.0199737548828125
4,0.0428466796875
1,6.306171417236328e-05
3,0.0626220703125
3,0.0325927734375
1,0.00283050537109375
3,0.0594482421875
3,0.005542755126953125
3,0.00252532958984375
3,0.01334381103515625
1,0.02679443359375
1,0.0237274169921875
1,0.00038242340087890625
1,0.00019121170043945312
3,0.0004963874816894531
2,0.027587890625
3,0.07049560546875
4,0.08465576171875
3,0.0274505615234375
1,0.0007739067077636719
3,0.01396942138671875
2,0.0005006790161132812
4,0.055084228515625
2,0.0186004638671875
1,0.1015625
1,0.004505157470703125
3,0.031463623046875
3,0.10504150390625
4,0.03759765625
3,0.0120086669921875
2,0.01654052734375
2,0.01824951171875
4,0.006374359130859375
2,0.03466796875
3,0.060272216796875
4,0.050933837890625
1,0.06683349609375
1,0.035919189453125
4,0.0278167724609375
2,0.0246429443359375
2,0.02001953125
4,0.022613525390625
1,0.01434326171875
1,0.01153564453125
1,0.00017511844635009766
3,0.048004150390625
4,0.0579833984375
3,0.046905517578125
1,0.031158447265625
1,0.0556640625
2,0.0545654296875
2,0.0504150390625
1,0.0506591796875
1,0.0042266845703125
1,7.873773574829102e-05
4,0.005832672119140625
2,0.07318115234375
1,0.033843994140625
3,0.016387939453125
2,0.0477294921875
3,0.0003428459167480469
1,0.015869140625
2,0.01922607421875
4,0.0430908203125
3,0.0008983612060546875
2,0.0001443624496459961
1,0.005748748779296875
2,0.06805419921875
4,0.01534271240234375
1,0.01312255859375
3,0.05548095703125
2,0.0287628173828125
2,0.0261077880859375
2,0.0849609375
1,0.0012121200561523438
3,0.0135040283203125
2,0.042083740234375
1,0.039459228515625
4,0.004810333251953125
1,0.0264892578125
3,0.035858154296875
2,0.0272674560546875
1,0.067626953125
3,0.0249786376953125
2,0.036590576171875
4,0.04876708984375
3,0.029693603515625
1,0.036834716796875
3,0.0276947021484375
1,0.0309906005859375
1,0.047393798828125
1,0.0090179443359375
3,0.042572021484375
3,0.002613067626953125
3,0.0173492431640625
2,0.05242919921875
2,0.0489501953125
3,0.06622314453125
1,0.077392578125
1,0.035430908203125
1,0.0171661376953125
1,0.08026123046875
4,0.0134429931640625
1,0.0239715576171875
2,0.02801513671875
3,3.4868717193603516e-05
1,0.016387939453125
4,0.0001671314239501953
2,0.014801025390625
4,0.0426025390625
3,0.0194549560546875
2,0.0001842975616455078
1,0.06329345703125
2,0.0221710205078125
2,0.0225830078125
1,0.0517578125
1,9.083747863769531e-05
2,0.04205322265625
3,0.028594970703125
1,0.055023193359375
4,8.893013000488281e-05
4,0.057342529296875
4,0.0194549560546875
4,0.0240631103515625
3,0.039093017578125
2,0.007221221923828125
4,0.0150146484375
2,0.022552490234375
1,0.01824951171875
3,0.0006384849548339844
3,0.049957275390625
4,0.0103912353515625
3,0.0313720703125
1,0.055450439453125
3,0.0012378692626953125
2,0.0273590087890625
3,0.04351806640625
3,0.01438140869140625
3,0.0235748291015625
4,0.04107666015625
1,1.7523765563964844e-05
3,0.034393310546875
1,0.016510009765625
2,6.42538070678711e-05
1,0.052947998046875
4,0.032257080078125
2,0.052154541015625
2,0.020233154296875
4,0.05096435546875
4,0.0306549072265625
1,0.01397705078125
4,0.0635986328125
2,9.655952453613281e-05
2,0.006351470947265625
1,0.05792236328125
3,0.0130767822265625
1,0.035980224609375
1,0.047210693359375
3,0.058441162109375
3,0.0321044921875
2,0.0278167724609375
3,0.014801025390625
1,0.050323486328125
4,0.007843017578125
1,0.033203125
1,0.052947998046875
2,0.0228729248046875
1,0.0748291015625
2,0.01708984375
1,0.0105438232421875
1,7.992982864379883e-05
4,2.396106719970703e-05
1,0.00013720989227294922
3,0.022979736328125
1,0.0318603515625
4,0.0313720703125
1,0.1053466796875
1,0.0242919921875
2,0.0244293212890625
3,0.023529052734375
4,0.047088623046875
3,0.045806884765625
4,0.06536865234375
1,0.020050048828125
2,0.0565185546875
2,0.04412841796875
2,0.07867431640625
1,0.04693603515625
1,0.076904296875
2,0.067626953125
3,0.00038743019104003906
1,0.020172119140625
2,0.07073974609375
3,0.06890869140625
2,0.00022661685943603516
4,0.02777099609375
3,0.02117919921875
3,0.0208587646484375
4,0.01776123046875
3,0.02325439453125
2,0.018402099609375
2,0.024261474609375
4,0.0654296875
3,0.0017862319946289062
1,0.0001932382583618164
1,8.022785186767578e-05
3,1.049041748046875e-05
2,0.0177764892578125
1,0.00445556640625
3,0.0814208984375
3,1.5676021575927734e-05
3,0.022979736328125
3,3.0279159545898438e-05
4,0.02044677734375
3,0.00031948089599609375
4,0.043060302734375
1,0.048858642578125
4,0.01285552978515625
3,4.2498111724853516e-05
2,0.09674072265625
4,0.06695556640625
2,0.03179931640625
3,0.037322998046875
1,0.039398193359375
1,5.14984130859375e-05
1,0.047027587890625
4,0.10302734375
2,0.0302581787109375
2,0.01419830322265625
4,0.04412841796875
2,0.0203857421875
1,0.00013017654418945312
4,0.0865478515625
3,0.014617919921875
2,0.050994873046875
2,0.0054473876953125
1,0.01203155517578125
1,0.006580352783203125
1,0.04876708984375
1,0.0268707275390625
4,0.0297698974609375
1,0.026031494140625
1,0.01215362548828125
1,0.0010051727294921875
4,0.042572021484375
2,0.0867919921875
4,4.1365623474121094e-05
4,0.0276947021484375
2,0.00795745849609375
3,0.00012445449829101562
1,5.930662155151367e-05
1,0.03997802734375
3,0.044830322265625
3,0.0396728515625
4,0.0035686492919921875
4,0.114501953125
2,8.046627044677734e-05
1,0.05010986328125
3,0.067626953125
4,0.0011444091796875
3,0.055908203125
2,0.0027217864990234375
1,0.0312347412109375
4,0.04730224609375
3,6.031990051269531e-05
2,0.09002685546875
1,0.05328369140625
3,0.0297393798828125
4,0.028228759765625
1,0.044525146484375
2,0.048492431640625
3,1.8358230590820312e-05
3,0.06292724609375
2,0.01143646240234375
4,0.02703857421875
2,0.07110595703125
2,0.00821685791015625
4,0.0157928466796875
2,0.0230712890625
3,0.00678253173828125
1,0.04425048828125
1,0.0239105224609375
1,0.03656005859375
4,0.0263214111328125
2,0.00887298583984375
2,0.04327392578125
3,0.0816650390625
3,0.025604248046875
3,0.06756591796875
1,0.0292816162109375
3,0.0296478271484375
4,0.06781005859375
3,0.00919342041015625
2,0.01308441162109375
3,0.00017142295837402344
1,0.067138671875
2,0.04083251953125
3,2.9206275939941406e-05
4,7.838010787963867e-05
2,0.00010955333709716797
2,2.1755695343017578e-05
2,0.039154052734375
4,0.0294647216796875
2,0.056793212890625
3,0.039642333984375
1,0.043304443359375
3,0.02099609375
4,0.04168701171875
4,0.0001760721206665039
4,0.022918701171875
1,0.0291900634765625
2,0.056060791015625
4,0.0037822723388671875
4,0.007904052734375
1,0.0180206298828125
4,0.0110626220703125
4,0.041015625
1,0.0190277099609375
1,0.036376953125
2,0.00102996826171875
2,0.00208282470703125
1,0.018096923828125
2,0.0438232421875
1,0.074462890625
4,0.03314208984375
1,0.0089569091796875
1,0.03253173828125
2,0.0170135498046875
2,0.01342010498046875
3,0.014068603515625
3,0.058624267578125
3,0.038482666015625
2,0.04241943359375
1,0.039306640625
3,0.0745849609375
2,0.006649017333984375
1,0.037445068359375
3,0.052215576171875
3,0.0654296875
2,6.306171417236328e-05
2,0.03924560546875
2,0.034332275390625
4,0.0010728836059570312
4,0.0233306884765625
4,0.027008056640625
1,0.03759765625
2,0.0135955810546875
3,0.053253173828125
2,0.0025463104248046875
2,0.034149169921875
3,0.046722412109375
4,0.0299224853515625
2,0.053253173828125
2,0.0450439453125
4,0.01154327392578125
2,0.10980224609375
2,0.026519775390625
2,0.040863037109375
4,0.05419921875
2,0.0416259765625
1,0.05816650390625
2,0.0199127197265625
3,0.0364990234375
2,0.053375244140625
4,0.06585693359375
3,0.031494140625
2,0.032958984375
3,0.07659912109375
1,0.024566650390625
2,0.0272369384765625
1,0.04412841796875
3,0.05706787109375
4,0.071044921875
2,0.058929443359375
1,0.0003190040588378906
3,0.016815185546875
1,0.04052734375
4,0.0304412841796875
4,0.0099945068359375
3,1.2576580047607422e-05
3,0.035736083984375
2,0.01052093505859375
2,0.05078125
2,0.0303192138671875
4,0.00019168853759765625
2,0.04583740234375
4,0.0180816650390625
2,0.0263824462890625
4,0.0001952648162841797
1,0.06964111328125
1,0.06298828125
2,0.01418304443359375
3,0.08868408203125
1,0.020263671875
4,0.0183258056640625
2,0.0033855438232421875
1,0.07403564453125
2,0.017181396484375
1,4.315376281738281e-05
4,0.014190673828125
1,0.0141754150390625
1,0.12744140625
3,0.02056884765625
1,0.07440185546875
3,0.08843994140625
