,Answer_ID,Bias
756,1,0.0634765625
757,4,0.0369873046875
758,7,0.01187896728515625
759,4,0.003932952880859375
760,2,0.06494140625
761,6,0.0716552734375
762,1,0.0135345458984375
763,8,0.006744384765625
764,2,0.00086212158203125
765,5,0.017669677734375
766,2,0.00467681884765625
767,1,0.01288604736328125
768,3,0.091796875
769,7,0.03802490234375
770,7,0.0013952255249023438
771,2,0.06317138671875
772,4,0.053466796875
773,4,0.00507354736328125
774,6,0.01544952392578125
775,5,0.0117950439453125
776,3,0.09295654296875
777,2,0.042083740234375
778,8,0.0284881591796875
779,2,0.0716552734375
780,5,0.0859375
781,1,0.040740966796875
782,5,0.10162353515625
783,1,0.10272216796875
784,2,0.0031833648681640625
785,7,0.0099334716796875
786,6,0.09136962890625
787,8,0.0833740234375
788,3,0.00336456298828125
789,8,0.01047515869140625
790,5,0.0904541015625
791,8,0.02508544921875
792,6,0.00984954833984375
793,3,0.0015096664428710938
794,6,0.00360107421875
795,6,0.01953125
796,6,0.0292816162109375
797,1,0.04986572265625
798,5,0.02447509765625
799,5,0.00927734375
800,1,0.10076904296875
801,3,0.058502197265625
802,5,0.031158447265625
803,7,0.0638427734375
804,2,0.00226593017578125
805,5,0.004482269287109375
806,8,0.0122833251953125
807,8,0.0015850067138671875
808,7,0.0019445419311523438
809,2,0.03131103515625
810,7,0.00079345703125
811,8,0.0173797607421875
812,7,0.000736236572265625
813,7,0.0985107421875
814,3,0.0938720703125
815,2,0.026824951171875
816,3,0.0029163360595703125
817,7,0.07574462890625
818,1,0.00555419921875
819,5,0.083251953125
820,5,0.00275421142578125
821,2,0.027618408203125
822,6,0.00109100341796875
823,5,0.0131072998046875
824,3,0.00814056396484375
825,3,0.0032405853271484375
826,4,0.0016050338745117188
827,3,0.0024662017822265625
828,5,0.0302886962890625
829,7,0.0008378028869628906
830,5,0.0018157958984375
831,6,0.0237579345703125
832,1,0.046142578125
833,6,0.01090240478515625
834,2,0.0003364086151123047
835,7,0.03466796875
836,3,0.0064544677734375
837,8,0.015350341796875
838,2,0.0911865234375
839,4,0.05389404296875
840,7,0.0165252685546875
841,6,0.06231689453125
842,1,0.024749755859375
843,1,0.0240936279296875
844,2,0.006389617919921875
845,3,0.00528717041015625
846,1,0.004070281982421875
847,3,0.040679931640625
848,7,0.10498046875
849,5,0.00553131103515625
850,2,0.006359100341796875
851,7,0.01165008544921875
852,2,0.0032253265380859375
853,1,0.013031005859375
854,8,0.00025272369384765625
855,5,0.020782470703125
856,7,0.0003192424774169922
857,6,0.08447265625
858,5,0.09051513671875
859,5,0.01444244384765625
860,7,0.0003921985626220703
861,2,0.031707763671875
862,4,0.003894805908203125
863,7,0.0831298828125
864,4,0.046234130859375
865,2,0.09820556640625
866,2,0.00940704345703125
867,7,0.0284271240234375
868,4,0.01474761962890625
869,1,0.0231781005859375
870,2,0.0255126953125
871,3,0.08551025390625
872,5,0.050933837890625
873,4,0.03045654296875
874,6,0.06793212890625
875,7,0.01177978515625
876,4,0.003986358642578125
877,1,0.00960540771484375
878,3,0.0195159912109375
879,4,0.0304718017578125
880,3,0.002216339111328125
881,8,0.00656890869140625
882,5,0.00540924072265625
883,2,0.004192352294921875
884,3,0.00783538818359375
885,7,0.016082763671875
886,2,0.00739288330078125
887,8,0.0035800933837890625
888,3,0.004123687744140625
889,8,0.0045166015625
890,4,0.00966644287109375
891,8,0.004787445068359375
892,4,0.0044097900390625
893,7,0.0031871795654296875
894,1,0.07916259765625
895,5,0.04443359375
896,4,0.07989501953125
897,8,0.0012655258178710938
898,2,0.074462890625
899,6,0.0264434814453125
900,1,0.044464111328125
901,3,0.08062744140625
902,6,0.0859375
903,3,0.018280029296875
904,1,4.1604042053222656e-05
905,5,0.0165557861328125
906,3,0.0275726318359375
907,1,0.031768798828125
908,3,0.00308990478515625
909,7,0.021636962890625
910,6,0.004169464111328125
911,8,0.0007777214050292969
912,1,0.0712890625
913,4,0.0570068359375
914,5,0.0023040771484375
915,8,0.0460205078125
916,7,0.0151214599609375
917,3,0.043670654296875
918,7,0.006320953369140625
919,4,0.003662109375
920,1,0.0052490234375
921,2,0.0032596588134765625
922,4,0.08935546875
923,3,0.0006570816040039062
924,5,0.01293182373046875
925,4,0.0010776519775390625
